BioGuideID,first_name,last_name,representative,house,party,transaction,ticker,ticker_type,description,range,amount,excess_return,price_change,spy_change,report_date,transaction_date,last_modified
H001094,Valerie,Hoyle,,,,Sale,LEN,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,PYPL,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,UNH,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,MLM,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,FERG,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,GOOGL,,,15001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,MRK,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,SAP,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,TSN,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,HEI.A,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,COF,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,BKNG,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,COP,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,PCG,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,CCI,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,CRM,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,GEN,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,MS,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,ROST,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,XOM,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,SCHW,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,CDNS,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,KVUE,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,CSX,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,LLY,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,TRV,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,MA,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,AAPL,,,15001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,WSO,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,RSG,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,MELI,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,URI,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,LVMUY,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,GSK,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,APP,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,CTAS,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,MAR,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,MMC,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,NTR,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,ULTA,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,ELAN,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,FDX,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,RRX,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,WFC,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,CMCSA,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,CI,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,ANET,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,LMT,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,KDP,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,AVGO,,,15001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,ORLY,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,NVDA,,,50001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,GE,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,BA,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,MCK,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,AZO,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,MCO,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,TT,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,JPM,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,LOW,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,DOX,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,MRVL,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,BLK,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,HRB,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,SHEL,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,WAB,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,GEV,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,QCOM,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,KO,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,MSI,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,GOOG,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,LHX,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,UBER,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,TMO,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,PWR,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,USFD,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,BK,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,UCBJY,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,WCN,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,HIG,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,TGT,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,CLS,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,META,,,15001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,DE,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,AJG,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,IMO,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,SHW,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,BRK.B,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,ARES,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,LRCX,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,CCK,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,CNSWF,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,NGG,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,MOS,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,PG,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,MDLZ,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,NFLX,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,UPS,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,CHRW,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,NOC,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,JNJ,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,FQVLF,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,MSFT,,,15001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,SPG,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,TSM,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,NSC,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,NEM,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,NXPI,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,ETN,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,ORCL,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,CNQ,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,WTW,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,EMR,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,CRH,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,NTRS,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,BRO,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,KR,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,CVS,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,PNC,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,MTB,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,TDG,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,LULU,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,APH,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,COST,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,CSCO,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,TSLA,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,LIN,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,SBUX,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,BF.B,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,GILD,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,ES,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,KKR,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,NKE,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,SO,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,BAC,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,USB,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,APO,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,MU,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,BSX,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,AZN,,,1001.0,,,,,,2025-09-23,
H001094,Valerie,Hoyle,,,,Sale,SPGI,,,1001.0,,,,,,2025-09-23,
M001190,Markwayne,Mullin,,,,Sale (Full),WAB,,,15001.0,,,,,,2025-09-23,
M001190,Markwayne,Mullin,,,,Sale (Full),WAB,,,1001.0,,,,,,2025-09-23,
F000110,Cleo,Fields,,,,Purchase,ORCL,,,15001.0,,,,,,2025-09-23,
G000583,Josh,Gottheimer,,,,Sale,DEO,,,1001.0,,,,,,2025-09-22,
G000583,Josh,Gottheimer,,,,Purchase,TNDM,,,1001.0,,,,,,2025-09-22,
G000583,Josh,Gottheimer,,,,Purchase,NTRA,,,1001.0,,,,,,2025-09-22,
G000583,Josh,Gottheimer,,,,Purchase,IRT,,,1001.0,,,,,,2025-09-22,
G000583,Josh,Gottheimer,,,,Purchase,SSMXY,,,1001.0,,,,,,2025-09-22,
C001123,Gilbert,Cisneros,,,,Sale,GDDY,,,15001.0,,,,,,2025-09-22,
C001123,Gilbert,Cisneros,,,,Purchase,THR,,,1001.0,,,,,,2025-09-22,
C001123,Gilbert,Cisneros,,,,Purchase,CSGP,,,1001.0,,,,,,2025-09-22,
C001123,Gilbert,Cisneros,,,,Purchase,BBIO,,,1001.0,,,,,,2025-09-22,
C001123,Gilbert,Cisneros,,,,Purchase,WDAY,,,15001.0,,,,,,2025-09-22,
C001123,Gilbert,Cisneros,,,,Sale,INSM,,,1001.0,,,,,,2025-09-22,
C001123,Gilbert,Cisneros,,,,Sale,FTV,,,1001.0,,,,,,2025-09-22,
C001123,Gilbert,Cisneros,,,,Sale,DOX,,,1001.0,,,,,,2025-09-22,
T000490,David J.,Taylor,,,,Purchase,PG,,,1001.0,,,,,,2025-09-22,
T000490,David J.,Taylor,,,,Purchase,KR,,,1001.0,,,,,,2025-09-22,
T000490,David J.,Taylor,,,,Sale,LRCX,,,1001.0,,,,,,2025-09-22,
T000490,David J.,Taylor,,,,Purchase,AEP,,,1001.0,,,,,,2025-09-22,
S001150,Adam B.,Schiff,,,,Sale (Partial),AAPL,,,15001.0,,,,,,2025-09-22,
M001236,Tim,Moore,,,,Sale,HY,,,50001.0,,,,,,2025-09-19,
M001232,April Mcclain,Delaney,,,,Sale,SGI,,,1001.0,,,,,,2025-09-19,
M001232,April Mcclain,Delaney,,,,Purchase,NDAQ,,,15001.0,,,,,,2025-09-19,
F000110,Cleo,Fields,,,,Purchase,OPEN,,,1001.0,,,,,,2025-09-19,
C001123,Gilbert,Cisneros,,,,Purchase,UNCFF,,,1001.0,,,,,,2025-09-18,
M001218,Richard Dean Dr,Mccormick,,,,Sale,BLK,,,1001.0,,,,,,2025-09-18,
M001218,Richard Dean Dr,Mccormick,,,,Sale,UNH,,,1001.0,,,,,,2025-09-18,
M001218,Richard Dean Dr,Mccormick,,,,Sale,MSFT,,,1001.0,,,,,,2025-09-18,
M001218,Richard Dean Dr,Mccormick,,,,Sale,LHX,,,1001.0,,,,,,2025-09-18,
M001232,April Mcclain,Delaney,,,,Sale,MIDD,,,1001.0,,,,,,2025-09-18,
M001232,April Mcclain,Delaney,,,,Purchase,STE,,,1001.0,,,,,,2025-09-18,
M001232,April Mcclain,Delaney,,,,Purchase,JLL,,,1001.0,,,,,,2025-09-18,
M001232,April Mcclain,Delaney,,,,Purchase,BRO,,,1001.0,,,,,,2025-09-18,
C001047,Shelley Moore,Capito,,,,Sale (Partial),MSFT,,,15001.0,,,,,,2025-09-18,
C001047,Shelley Moore,Capito,,,,Sale (Partial),AAPL,,,15001.0,,,,,,2025-09-18,
F000110,Cleo,Fields,,,,Purchase,ORCL,,,15001.0,,,,,,2025-09-18,
B001236,John,Boozman,,,,Sale (Partial),MU,,,1001.0,,,,,,2025-09-17,
B001236,John,Boozman,,,,Purchase,GOOGL,,,15001.0,,,,,,2025-09-17,
C001123,Gilbert,Cisneros,,,,Sale,ARIS,,,15001.0,,,,,,2025-09-17,
C001101,Katherine M.,Clark,,,,Sale,PG,,,15001.0,,,,,,2025-09-17,
F000110,Cleo,Fields,,,,Purchase,GOOG,,,15001.0,,,,,,2025-09-17,
F000110,Cleo,Fields,,,,Purchase,ORCL,,,50001.0,,,,,,2025-09-17,
F000110,Cleo,Fields,,,,Purchase,AVGO,,,15001.0,,,,,,2025-09-17,
F000110,Cleo,Fields,,,,Purchase,GOOG,,,1001.0,,,,,,2025-09-17,
F000110,Cleo,Fields,,,,Purchase,META,,,15001.0,,,,,,2025-09-17,
F000110,Cleo,Fields,,,,Purchase,AMZN,,,15001.0,,,,,,2025-09-17,
B001236,John,Boozman,,,,Sale (Partial),TLT,,,15001.0,,,,,,2025-09-16,
B001236,John,Boozman,,,,Sale (Partial),GBIL,,,1001.0,,,,,,2025-09-16,
B001236,John,Boozman,,,,Sale (Partial),GIGB,,,1001.0,,,,,,2025-09-16,
B001236,John,Boozman,,,,Sale (Partial),AGZ,,,1001.0,,,,,,2025-09-16,
B001236,John,Boozman,,,,Sale (Partial),JMBS,,,1001.0,,,,,,2025-09-16,
B001236,John,Boozman,,,,Sale (Partial),CMBS,,,1001.0,,,,,,2025-09-16,
B001236,John,Boozman,,,,Sale (Partial),MBB,,,1001.0,,,,,,2025-09-16,
B001236,John,Boozman,,,,Purchase,SHY,,,1001.0,,,,,,2025-09-16,
B001236,John,Boozman,,,,Purchase,IEF,,,15001.0,,,,,,2025-09-16,
B001236,John,Boozman,,,,Purchase,IEI,,,15001.0,,,,,,2025-09-16,
B001236,John,Boozman,,,,Purchase,SCHP,,,1001.0,,,,,,2025-09-16,
C001123,Gilbert,Cisneros,,,,Sale,MMC,,,1001.0,,,,,,2025-09-16,
J000310,Julie,Johnson,,,,Sale,XOM,,,1001.0,,,,,,2025-09-16,
K000398,Thomas H. Kean,Jr,,,,Sale,ORCL,,,1001.0,,,,,,2025-09-15,
W000797,Debbie Wasserman,Schultz,,,,Sale,BRY,,,2761.57,,,,,,2025-09-15,
W000797,Debbie Wasserman,Schultz,,,,Sale,BRY,,,1972.55,,,,,,2025-09-15,
K000398,Thomas H. Kean,Jr,,,,Sale,SYK,,,15001.0,,,,,,2025-09-12,
K000398,Thomas H. Kean,Jr,,,,Sale,ORCL,,,15001.0,,,,,,2025-09-12,
K000398,Thomas H. Kean,Jr,,,,Sale,MKL,,,15001.0,,,,,,2025-09-12,
B001236,John,Boozman,,,,Sale (Partial),ORCL,,,1001.0,,,,,,2025-09-12,
B001236,John,Boozman,,,,Purchase,ETN,,,1001.0,,,,,,2025-09-12,
C001123,Gilbert,Cisneros,,,,Purchase,PWR,,,1001.0,,,,,,2025-09-12,
C001123,Gilbert,Cisneros,,,,Purchase,WPM,,,1001.0,,,,,,2025-09-12,
C001123,Gilbert,Cisneros,,,,Purchase,RVTY,,,1001.0,,,,,,2025-09-12,
C001123,Gilbert,Cisneros,,,,Sale,SYY,,,1001.0,,,,,,2025-09-12,
C001123,Gilbert,Cisneros,,,,Purchase,APG,,,1001.0,,,,,,2025-09-12,
C001123,Gilbert,Cisneros,,,,Sale,FTV,,,1001.0,,,,,,2025-09-12,
C001123,Gilbert,Cisneros,,,,Sale,FLEX,,,1001.0,,,,,,2025-09-12,
C001123,Gilbert,Cisneros,,,,Sale,OKTA,,,1001.0,,,,,,2025-09-12,
C001123,Gilbert,Cisneros,,,,Sale,CMG,,,1001.0,,,,,,2025-09-12,
C001123,Gilbert,Cisneros,,,,Purchase,MDB,,,1001.0,,,,,,2025-09-12,
C001123,Gilbert,Cisneros,,,,Purchase,HD,,,1001.0,,,,,,2025-09-12,
C001123,Gilbert,Cisneros,,,,Purchase,NET,,,1001.0,,,,,,2025-09-12,
A000372,Richard W.,Allen,,,,Sale,ACN,,,1001.0,,,,,,2025-09-12,
G000596,Marjorie Taylor,Greene,,,,Purchase,CRWD,,,"$1,001 - $15,000",,,,,,2025-09-11,
G000596,Marjorie Taylor,Greene,,,,Purchase,ASML,,,"$1,001 - $15,000",,,,,,2025-09-11,
G000596,Marjorie Taylor,Greene,,,,Purchase,ADBE,,,"$1,001 - $15,000",,,,,,2025-09-11,
G000596,Marjorie Taylor,Greene,,,,Purchase,IBIT,,,"$1,001 - $15,000",,,,,,2025-09-11,
G000596,Marjorie Taylor,Greene,,,,Purchase,AMGN,,,"$1,001 - $15,000",,,,,,2025-09-11,
G000596,Marjorie Taylor,Greene,,,,Purchase,MS,,,"$1,001 - $15,000",,,,,,2025-09-11,
G000596,Marjorie Taylor,Greene,,,,Purchase,GS,,,"$1,001 - $15,000",,,,,,2025-09-11,
G000596,Marjorie Taylor,Greene,,,,Purchase,GOOG,,,"$1,001 - $15,000",,,,,,2025-09-11,
G000596,Marjorie Taylor,Greene,,,,Purchase,DUK,,,"$1,001 - $15,000",,,,,,2025-09-11,
G000596,Marjorie Taylor,Greene,,,,Purchase,DLR,,,"$1,001 - $15,000",,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Sale,HCA,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Purchase,ACI,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Sale,LI,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Purchase,SAIC,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Sale,INTU,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Sale,CTAS,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Purchase,MAN,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Purchase,HRL,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Purchase,CNM,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Sale,TXRH,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Purchase,QLYS,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Sale,KDP,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Sale,EXPO,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Sale,CARR,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Purchase,IT,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Purchase,AMZN,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Sale,SNPS,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Purchase,DLB,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Sale,UPS,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Sale,PYPL,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Sale,OGE,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Purchase,DEO,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Purchase,NVO,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Purchase,TSLA,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Sale,GPK,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Purchase,NVS,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Purchase,AAPL,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Sale,TYL,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Sale,TTE,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Sale,STZ,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Sale,CL,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Sale,NWG,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Purchase,UL,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Sale,SNY,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Sale,FLO,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Sale,ALGN,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Sale,CVLT,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Purchase,HDB,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Sale,FCN,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Sale,BURL,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Purchase,SBAC,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Purchase,CON,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Purchase,DT,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Sale,MSFT,,,1001.0,,,,,,2025-09-11,
M001136,Lisa,Mcclain,,,,Purchase,BHP,,,1001.0,,,,,,2025-09-11,
G000583,Josh,Gottheimer,,,,Sale,TTD,,,1001.0,,,,,,2025-09-11,
M001236,Tim,Moore,,,,Purchase,HY,,,50001.0,,,,,,2025-09-11,
M001236,Tim,Moore,,,,Purchase,COIN,,,15001.0,,,,,,2025-09-11,
M001232,April Mcclain,Delaney,,,,Purchase,STE,,,1001.0,,,,,,2025-09-11,
M001232,April Mcclain,Delaney,,,,Sale,DAY,,,1001.0,,,,,,2025-09-11,
G000596,Marjorie Taylor,Greene,,,,Purchase,DUK,,,1001.0,,,,,,2025-09-11,
G000596,Marjorie Taylor,Greene,,,,Purchase,IBIT,,,1001.0,,,,,,2025-09-11,
G000596,Marjorie Taylor,Greene,,,,Purchase,ADBE,,,1001.0,,,,,,2025-09-11,
G000596,Marjorie Taylor,Greene,,,,Purchase,CRWD,,,1001.0,,,,,,2025-09-11,
G000596,Marjorie Taylor,Greene,,,,Purchase,GOOG,,,1001.0,,,,,,2025-09-11,
G000596,Marjorie Taylor,Greene,,,,Purchase,AMGN,,,1001.0,,,,,,2025-09-11,
G000596,Marjorie Taylor,Greene,,,,Purchase,DLR,,,1001.0,,,,,,2025-09-11,
G000596,Marjorie Taylor,Greene,,,,Purchase,GS,,,1001.0,,,,,,2025-09-11,
G000596,Marjorie Taylor,Greene,,,,Purchase,ASML,,,1001.0,,,,,,2025-09-11,
G000596,Marjorie Taylor,Greene,,,,Purchase,MS,,,1001.0,,,,,,2025-09-11,
H001094,Valerie,Hoyle,,,,Sale,SPOT,,,1001.0,,,,,,2025-09-10,
H001094,Valerie,Hoyle,,,,Purchase,MCK,,,1001.0,,,,,,2025-09-10,
H001094,Valerie,Hoyle,,,,Purchase,GDDY,,,1001.0,,,,,,2025-09-10,
H001094,Valerie,Hoyle,,,,Purchase,AMZN,,,1001.0,,,,,,2025-09-10,
