filename,first_name,first_name1,first_name2,last_name,last_name1,last_name2,middle_name,middle_name1,nick_name,nick_name1,suffix,bioguide_id,cid,fecid,state,title,party,chamber,congress_number,assumed_office,date_of_birth,age,match_method,merge_note,birth_year,death_year,tenure_months,tenure_pretty,tenure_years
PAguilar1.jpg,Pete,Peter,Pete,Aguilar,Aguilar,Aguilar,,,,,,A000371,N00033997,H2CA31125,CA,Representative,Democrat,House,119,1/3/15,6/19/79,46,fecid,,1979,,128,"10 years, 8 months",10.67
PAguilar2.jpg,Pete,Peter,Pete,Aguilar,Aguilar,Aguilar,,,,,,A000371,N00033997,H2CA31125,CA,Representative,Democrat,House,119,1/3/15,6/19/79,46,fecid,,1979,,128,"10 years, 8 months",10.67
PAguilar3.jpg,Pete,Peter,Pete,Aguilar,Aguilar,Aguilar,,,,,,A000371,N00033997,H2CA31125,CA,Representative,Democrat,House,119,1/3/15,6/19/79,46,fecid,,1979,,128,"10 years, 8 months",10.67
PAguilar4.jpg,Pete,Peter,Pete,Aguilar,Aguilar,Aguilar,,,,,,A000371,N00033997,H2CA31125,CA,Representative,Democrat,House,119,1/3/15,6/19/79,46,fecid,,1979,,128,"10 years, 8 months",10.67
MAlford.jpg,Mark,Mark,Mark,Alford,Alford,Alford,,,,,,A000379,N00049617,H2MO04207,MO,Representative,Republican,House,119,1/3/23,10/4/63,61,fecid,,1963,,32,"2 years, 8 months",2.67
MAlford1.jpg,Mark,Mark,Mark,Alford,Alford,Alford,,,,,,A000379,N00049617,H2MO04207,MO,Representative,Republican,House,119,1/3/23,10/4/63,61,fecid,,1963,,32,"2 years, 8 months",2.67
MAlford2.jpg,Mark,Mark,Mark,Alford,Alford,Alford,,,,,,A000379,N00049617,H2MO04207,MO,Representative,Republican,House,119,1/3/23,10/4/63,61,fecid,,1963,,32,"2 years, 8 months",2.67
MAlford3.jpg,Mark,Mark,Mark,Alford,Alford,Alford,,,,,,A000379,N00049617,H2MO04207,MO,Representative,Republican,House,119,1/3/23,10/4/63,61,fecid,,1963,,32,"2 years, 8 months",2.67
MAlford4.jpg,Mark,Mark,Mark,Alford,Alford,Alford,,,,,,A000379,N00049617,H2MO04207,MO,Representative,Republican,House,119,1/3/23,10/4/63,61,fecid,,1963,,32,"2 years, 8 months",2.67
RAllen.jpg,Rick,Rick,,Allen,Allen,,W.,,,,,A000372,,,GA,Representative,Republican,House,119,1/3/15,11/7/51,73,,,1951,,128,"10 years, 8 months",10.67
RAllen1.jpg,Rick,Rick,,Allen,Allen,,W.,,,,,A000372,,,GA,Representative,Republican,House,119,1/3/15,11/7/51,73,,,1951,,128,"10 years, 8 months",10.67
RAllen2.jpg,Rick,Rick,,Allen,Allen,,W.,,,,,A000372,,,GA,Representative,Republican,House,119,1/3/15,11/7/51,73,,,1951,,128,"10 years, 8 months",10.67
RAllen3.jpg,Rick,Rick,,Allen,Allen,,W.,,,,,A000372,,,GA,Representative,Republican,House,119,1/3/15,11/7/51,73,,,1951,,128,"10 years, 8 months",10.67
RAllen4.jpg,Rick,Rick,,Allen,Allen,,W.,,,,,A000372,,,GA,Representative,Republican,House,119,1/3/15,11/7/51,73,,,1951,,128,"10 years, 8 months",10.67
AAlsobrooks.jpg,Angela,Angela,Angela,Alsobrooks,Alsobrooks,Alsobrooks,D.,D.,,,,A000382,,,MD,Senator,Democrat,Senate,119,1/3/25,2/23/71,54,slug,,1971,,8,8 months,0.67
AAlsobrooks1.jpg,Angela,Angela,Angela,Alsobrooks,Alsobrooks,Alsobrooks,D.,D.,,,,A000382,,,MD,Senator,Democrat,Senate,119,1/3/25,2/23/71,54,slug,,1971,,8,8 months,0.67
AAlsobrooks2.jpg,Angela,Angela,Angela,Alsobrooks,Alsobrooks,Alsobrooks,D.,D.,,,,A000382,,,MD,Senator,Democrat,Senate,119,1/3/25,2/23/71,54,slug,,1971,,8,8 months,0.67
AAlsobrooks3.jpg,Angela,Angela,Angela,Alsobrooks,Alsobrooks,Alsobrooks,D.,D.,,,,A000382,,,MD,Senator,Democrat,Senate,119,1/3/25,2/23/71,54,slug,,1971,,8,8 months,0.67
AAlsobrooks4.jpg,Angela,Angela,Angela,Alsobrooks,Alsobrooks,Alsobrooks,D.,D.,,,,A000382,,,MD,Senator,Democrat,Senate,119,1/3/25,2/23/71,54,slug,,1971,,8,8 months,0.67
GAmo.jpg,Gabe,Gabe,,Amo,Amo,,,,,,,A000380,,,RI,Representative,Democrat,House,119,11/13/23,12/11/87,37,,,1987,,22,"1 year, 10 months",1.83
GAmo1.jpg,Gabe,Gabe,,Amo,Amo,,,,,,,A000380,,,RI,Representative,Democrat,House,119,11/13/23,12/11/87,37,,,1987,,22,"1 year, 10 months",1.83
GAmo2.jpg,Gabe,Gabe,,Amo,Amo,,,,,,,A000380,,,RI,Representative,Democrat,House,119,11/13/23,12/11/87,37,,,1987,,22,"1 year, 10 months",1.83
GAmo3.jpg,Gabe,Gabe,,Amo,Amo,,,,,,,A000380,,,RI,Representative,Democrat,House,119,11/13/23,12/11/87,37,,,1987,,22,"1 year, 10 months",1.83
GAmo4.jpg,Gabe,Gabe,,Amo,Amo,,,,,,,A000380,,,RI,Representative,Democrat,House,119,11/13/23,12/11/87,37,,,1987,,22,"1 year, 10 months",1.83
MAmodei.jpg,Mark,Mark,Mark,Amodei,Amodei,Amodei,E.,Eugene,,,,A000369,N00031177,H2NV02395,NV,Representative,Republican,House,119,9/13/11,6/12/58,67,fecid,,1958,,168,14 years,14
MAmodei1.jpg,Mark,Mark,Mark,Amodei,Amodei,Amodei,E.,Eugene,,,,A000369,N00031177,H2NV02395,NV,Representative,Republican,House,119,9/13/11,6/12/58,67,fecid,,1958,,168,14 years,14
MAmodei2.jpg,Mark,Mark,Mark,Amodei,Amodei,Amodei,E.,Eugene,,,,A000369,N00031177,H2NV02395,NV,Representative,Republican,House,119,9/13/11,6/12/58,67,fecid,,1958,,168,14 years,14
MAmodei3.jpg,Mark,Mark,Mark,Amodei,Amodei,Amodei,E.,Eugene,,,,A000369,N00031177,H2NV02395,NV,Representative,Republican,House,119,9/13/11,6/12/58,67,fecid,,1958,,168,14 years,14
MAmodei4.jpg,Mark,Mark,Mark,Amodei,Amodei,Amodei,E.,Eugene,,,,A000369,N00031177,H2NV02395,NV,Representative,Republican,House,119,9/13/11,6/12/58,67,fecid,,1958,,168,14 years,14
YAnsari.jpg,Yassamin,Yassamin,Yassamin,Ansari,Ansari,Ansari,,,,,,A000381,,H4AZ03109,AZ,Representative,Democrat,House,119,1/3/25,4/7/92,33,slug,,1992,,8,8 months,0.67
YAnsari1.jpg,Yassamin,Yassamin,Yassamin,Ansari,Ansari,Ansari,,,,,,A000381,,H4AZ03109,AZ,Representative,Democrat,House,119,1/3/25,4/7/92,33,slug,,1992,,8,8 months,0.67
YAnsari2.jpg,Yassamin,Yassamin,Yassamin,Ansari,Ansari,Ansari,,,,,,A000381,,H4AZ03109,AZ,Representative,Democrat,House,119,1/3/25,4/7/92,33,slug,,1992,,8,8 months,0.67
YAnsari3.jpg,Yassamin,Yassamin,Yassamin,Ansari,Ansari,Ansari,,,,,,A000381,,H4AZ03109,AZ,Representative,Democrat,House,119,1/3/25,4/7/92,33,slug,,1992,,8,8 months,0.67
YAnsari4.jpg,Yassamin,Yassamin,Yassamin,Ansari,Ansari,Ansari,,,,,,A000381,,H4AZ03109,AZ,Representative,Democrat,House,119,1/3/25,4/7/92,33,slug,,1992,,8,8 months,0.67
JArrington.jpg,Jodey,Jodey,Jodey,Arrington,Arrington,Arrington,C.,Cook,,,,A000375,N00038285,H6TX19099,TX,Representative,Republican,House,119,1/3/17,3/9/72,53,fecid,,1972,,104,"8 years, 8 months",8.67
JArrington1.jpg,Jodey,Jodey,Jodey,Arrington,Arrington,Arrington,C.,Cook,,,,A000375,N00038285,H6TX19099,TX,Representative,Republican,House,119,1/3/17,3/9/72,53,fecid,,1972,,104,"8 years, 8 months",8.67
JArrington2.jpg,Jodey,Jodey,Jodey,Arrington,Arrington,Arrington,C.,Cook,,,,A000375,N00038285,H6TX19099,TX,Representative,Republican,House,119,1/3/17,3/9/72,53,fecid,,1972,,104,"8 years, 8 months",8.67
JArrington3.jpg,Jodey,Jodey,Jodey,Arrington,Arrington,Arrington,C.,Cook,,,,A000375,N00038285,H6TX19099,TX,Representative,Republican,House,119,1/3/17,3/9/72,53,fecid,,1972,,104,"8 years, 8 months",8.67
JArrington4.jpg,Jodey,Jodey,Jodey,Arrington,Arrington,Arrington,C.,Cook,,,,A000375,N00038285,H6TX19099,TX,Representative,Republican,House,119,1/3/17,3/9/72,53,fecid,,1972,,104,"8 years, 8 months",8.67
JAuchincloss.jpg,Jake,Jake,Jacob,Auchincloss,Auchincloss,Auchincloss,,D.,,Jake,,A000148,N00045506,H0MA04192,MA,Representative,Democrat,House,119,1/3/21,1/29/88,37,fecid,,1988,,56,"4 years, 8 months",4.67
JAuchincloss1.jpg,Jake,Jake,Jacob,Auchincloss,Auchincloss,Auchincloss,,D.,,Jake,,A000148,N00045506,H0MA04192,MA,Representative,Democrat,House,119,1/3/21,1/29/88,37,fecid,,1988,,56,"4 years, 8 months",4.67
JAuchincloss2.jpg,Jake,Jake,Jacob,Auchincloss,Auchincloss,Auchincloss,,D.,,Jake,,A000148,N00045506,H0MA04192,MA,Representative,Democrat,House,119,1/3/21,1/29/88,37,fecid,,1988,,56,"4 years, 8 months",4.67
JAuchincloss3.jpg,Jake,Jake,Jacob,Auchincloss,Auchincloss,Auchincloss,,D.,,Jake,,A000148,N00045506,H0MA04192,MA,Representative,Democrat,House,119,1/3/21,1/29/88,37,fecid,,1988,,56,"4 years, 8 months",4.67
JAuchincloss4.jpg,Jake,Jake,Jacob,Auchincloss,Auchincloss,Auchincloss,,D.,,Jake,,A000148,N00045506,H0MA04192,MA,Representative,Democrat,House,119,1/3/21,1/29/88,37,fecid,,1988,,56,"4 years, 8 months",4.67
BBabin.jpg,Brian,Brian,Brian,Babin,Babin,Babin,,,,,,B001291,N00005736,H6TX02079,TX,Representative,Republican,House,119,1/3/15,3/23/48,77,fecid,,1948,,128,"10 years, 8 months",10.67
BBabin1.jpg,Brian,Brian,Brian,Babin,Babin,Babin,,,,,,B001291,N00005736,H6TX02079,TX,Representative,Republican,House,119,1/3/15,3/23/48,77,fecid,,1948,,128,"10 years, 8 months",10.67
BBabin2.jpg,Brian,Brian,Brian,Babin,Babin,Babin,,,,,,B001291,N00005736,H6TX02079,TX,Representative,Republican,House,119,1/3/15,3/23/48,77,fecid,,1948,,128,"10 years, 8 months",10.67
BBabin3.jpg,Brian,Brian,Brian,Babin,Babin,Babin,,,,,,B001291,N00005736,H6TX02079,TX,Representative,Republican,House,119,1/3/15,3/23/48,77,fecid,,1948,,128,"10 years, 8 months",10.67
BBabin4.jpg,Brian,Brian,Brian,Babin,Babin,Babin,,,,,,B001291,N00005736,H6TX02079,TX,Representative,Republican,House,119,1/3/15,3/23/48,77,fecid,,1948,,128,"10 years, 8 months",10.67
DBacon.jpg,Don,Donald,,Bacon,Bacon,,J.,,,,,B001298,,,NE,Representative,Republican,House,119,,8/16/63,62,,,1963,,,,
DBacon1.jpg,Don,Donald,,Bacon,Bacon,,J.,,,,,B001298,,,NE,Representative,Republican,House,119,,8/16/63,62,,,1963,,,,
DBacon2.jpg,Don,Donald,,Bacon,Bacon,,J.,,,,,B001298,,,NE,Representative,Republican,House,119,,8/16/63,62,,,1963,,,,
DBacon3.jpg,Don,Donald,,Bacon,Bacon,,J.,,,,,B001298,,,NE,Representative,Republican,House,119,,8/16/63,62,,,1963,,,,
DBacon4.jpg,Don,Donald,,Bacon,Bacon,,J.,,,,,B001298,,,NE,Representative,Republican,House,119,,8/16/63,62,,,1963,,,,
JBaird.jpg,James,James,James,Baird,Baird,Baird,R.,R.,,Jim,,B001307,,H8IN04199,IN,Representative,Republican,House,119,1/3/19,6/4/45,80,slug,,1945,,80,"6 years, 8 months",6.67
JBaird1.jpg,James,James,James,Baird,Baird,Baird,R.,R.,,Jim,,B001307,,H8IN04199,IN,Representative,Republican,House,119,1/3/19,6/4/45,80,slug,,1945,,80,"6 years, 8 months",6.67
JBaird2.jpg,James,James,James,Baird,Baird,Baird,R.,R.,,Jim,,B001307,,H8IN04199,IN,Representative,Republican,House,119,1/3/19,6/4/45,80,slug,,1945,,80,"6 years, 8 months",6.67
JBaird3.jpg,James,James,James,Baird,Baird,Baird,R.,R.,,Jim,,B001307,,H8IN04199,IN,Representative,Republican,House,119,1/3/19,6/4/45,80,slug,,1945,,80,"6 years, 8 months",6.67
JBaird4.jpg,James,James,James,Baird,Baird,Baird,R.,R.,,Jim,,B001307,,H8IN04199,IN,Representative,Republican,House,119,1/3/19,6/4/45,80,slug,,1945,,80,"6 years, 8 months",6.67
TBalderson.jpg,Troy,Troy,William,Balderson,Balderson,Balderson,,Troy,,Troy,,B001306,N00042194,H8OH12180,OH,Representative,Republican,House,119,9/5/18,1/16/62,63,fecid,,1962,,84,7 years,7
TBalderson1.jpg,Troy,Troy,William,Balderson,Balderson,Balderson,,Troy,,Troy,,B001306,N00042194,H8OH12180,OH,Representative,Republican,House,119,9/5/18,1/16/62,63,fecid,,1962,,84,7 years,7
TBalderson2.jpg,Troy,Troy,William,Balderson,Balderson,Balderson,,Troy,,Troy,,B001306,N00042194,H8OH12180,OH,Representative,Republican,House,119,9/5/18,1/16/62,63,fecid,,1962,,84,7 years,7
TBalderson3.jpg,Troy,Troy,William,Balderson,Balderson,Balderson,,Troy,,Troy,,B001306,N00042194,H8OH12180,OH,Representative,Republican,House,119,9/5/18,1/16/62,63,fecid,,1962,,84,7 years,7
TBalderson4.jpg,Troy,Troy,William,Balderson,Balderson,Balderson,,Troy,,Troy,,B001306,N00042194,H8OH12180,OH,Representative,Republican,House,119,9/5/18,1/16/62,63,fecid,,1962,,84,7 years,7
TBaldwin.jpg,Tammy,Tammy,Tammy,Baldwin,Baldwin,Baldwin,,,,,,B001230,,,WI,Senator,Democrat,Senate,119,1/3/13,2/11/62,63,slug,,1962,,152,"12 years, 8 months",12.67
TBaldwin1.jpg,Tammy,Tammy,Tammy,Baldwin,Baldwin,Baldwin,,,,,,B001230,,,WI,Senator,Democrat,Senate,119,1/3/13,2/11/62,63,slug,,1962,,152,"12 years, 8 months",12.67
TBaldwin2.jpg,Tammy,Tammy,Tammy,Baldwin,Baldwin,Baldwin,,,,,,B001230,,,WI,Senator,Democrat,Senate,119,1/3/13,2/11/62,63,slug,,1962,,152,"12 years, 8 months",12.67
TBaldwin3.jpg,Tammy,Tammy,Tammy,Baldwin,Baldwin,Baldwin,,,,,,B001230,,,WI,Senator,Democrat,Senate,119,1/3/13,2/11/62,63,slug,,1962,,152,"12 years, 8 months",12.67
TBaldwin4.jpg,Tammy,Tammy,Tammy,Baldwin,Baldwin,Baldwin,,,,,,B001230,,,WI,Senator,Democrat,Senate,119,1/3/13,2/11/62,63,slug,,1962,,152,"12 years, 8 months",12.67
BBalint.jpg,Becca,Becca,Rebecca,Balint,Balint,Balint,,,,Becca,,B001318,N00049900,H2VT01076,VT,Representative,Democrat,House,119,1/3/23,5/4/68,57,fecid,,1968,,32,"2 years, 8 months",2.67
BBalint1.jpg,Becca,Becca,Rebecca,Balint,Balint,Balint,,,,Becca,,B001318,N00049900,H2VT01076,VT,Representative,Democrat,House,119,1/3/23,5/4/68,57,fecid,,1968,,32,"2 years, 8 months",2.67
BBalint2.jpg,Becca,Becca,Rebecca,Balint,Balint,Balint,,,,Becca,,B001318,N00049900,H2VT01076,VT,Representative,Democrat,House,119,1/3/23,5/4/68,57,fecid,,1968,,32,"2 years, 8 months",2.67
BBalint3.jpg,Becca,Becca,Rebecca,Balint,Balint,Balint,,,,Becca,,B001318,N00049900,H2VT01076,VT,Representative,Democrat,House,119,1/3/23,5/4/68,57,fecid,,1968,,32,"2 years, 8 months",2.67
BBalint4.jpg,Becca,Becca,Rebecca,Balint,Balint,Balint,,,,Becca,,B001318,N00049900,H2VT01076,VT,Representative,Democrat,House,119,1/3/23,5/4/68,57,fecid,,1968,,32,"2 years, 8 months",2.67
JBanks.jpg,Jim,James,,Banks,Banks,,,,,,,B001299,N00037185,H6IN03229,IN,Senator,Republican,Senate,119,1/3/25,7/16/79,46,,,1979,,8,8 months,0.67
JBanks1.jpg,Jim,James,,Banks,Banks,,,,,,,B001299,N00037185,H6IN03229,IN,Senator,Republican,Senate,119,1/3/25,7/16/79,46,,,1979,,8,8 months,0.67
JBanks2.jpg,Jim,James,,Banks,Banks,,,,,,,B001299,N00037185,H6IN03229,IN,Senator,Republican,Senate,119,1/3/25,7/16/79,46,,,1979,,8,8 months,0.67
JBanks3.jpg,Jim,James,,Banks,Banks,,,,,,,B001299,N00037185,H6IN03229,IN,Senator,Republican,Senate,119,1/3/25,7/16/79,46,,,1979,,8,8 months,0.67
JBanks4.jpg,Jim,James,,Banks,Banks,,,,,,,B001299,N00037185,H6IN03229,IN,Senator,Republican,Senate,119,1/3/25,7/16/79,46,,,1979,,8,8 months,0.67
ABarr.jpg,Andy,Garland,,Barr,Barr,,,,,,,B001282,N00031233,H0KY06104,KY,Representative,Republican,House,119,,7/24/73,52,,,1973,,,,
ABarr1.jpg,Andy,Garland,,Barr,Barr,,,,,,,B001282,N00031233,H0KY06104,KY,Representative,Republican,House,119,,7/24/73,52,,,1973,,,,
ABarr2.jpg,Andy,Garland,,Barr,Barr,,,,,,,B001282,N00031233,H0KY06104,KY,Representative,Republican,House,119,,7/24/73,52,,,1973,,,,
ABarr3.jpg,Andy,Garland,,Barr,Barr,,,,,,,B001282,N00031233,H0KY06104,KY,Representative,Republican,House,119,,7/24/73,52,,,1973,,,,
ABarr4.jpg,Andy,Garland,,Barr,Barr,,,,,,,B001282,N00031233,H0KY06104,KY,Representative,Republican,House,119,,7/24/73,52,,,1973,,,,
NBarragan.jpg,Nanette Diaz,Nanette,,Barragán,Barragan,,,,,,,B001300,,,CA,Representative,Democrat,House,119,1/3/17,9/15/76,49,,,1976,,104,"8 years, 8 months",8.67
NBarragan1.jpg,Nanette Diaz,Nanette,,Barragán,Barragan,,,,,,,B001300,,,CA,Representative,Democrat,House,119,1/3/17,9/15/76,49,,,1976,,104,"8 years, 8 months",8.67
NBarragan2.jpg,Nanette Diaz,Nanette,,Barragán,Barragan,,,,,,,B001300,,,CA,Representative,Democrat,House,119,1/3/17,9/15/76,49,,,1976,,104,"8 years, 8 months",8.67
NBarragan3.jpg,Nanette Diaz,Nanette,,Barragán,Barragan,,,,,,,B001300,,,CA,Representative,Democrat,House,119,1/3/17,9/15/76,49,,,1976,,104,"8 years, 8 months",8.67
NBarragan4.jpg,Nanette Diaz,Nanette,,Barragán,Barragan,,,,,,,B001300,,,CA,Representative,Democrat,House,119,1/3/17,9/15/76,49,,,1976,,104,"8 years, 8 months",8.67
JBarrasso.jpg,John,John,John,Barrasso,Barrasso,Barrasso,,A.,,,,B001261,,,WY,Senator,Republican,Senate,119,6/25/07,7/21/52,73,slug,,1952,,219,"18 years, 3 months",18.25
JBarrasso1.jpg,John,John,John,Barrasso,Barrasso,Barrasso,,A.,,,,B001261,,,WY,Senator,Republican,Senate,119,6/25/07,7/21/52,73,slug,,1952,,219,"18 years, 3 months",18.25
JBarrasso2.jpg,John,John,John,Barrasso,Barrasso,Barrasso,,A.,,,,B001261,,,WY,Senator,Republican,Senate,119,6/25/07,7/21/52,73,slug,,1952,,219,"18 years, 3 months",18.25
JBarrasso3.jpg,John,John,John,Barrasso,Barrasso,Barrasso,,A.,,,,B001261,,,WY,Senator,Republican,Senate,119,6/25/07,7/21/52,73,slug,,1952,,219,"18 years, 3 months",18.25
JBarrasso4.jpg,John,John,John,Barrasso,Barrasso,Barrasso,,A.,,,,B001261,,,WY,Senator,Republican,Senate,119,6/25/07,7/21/52,73,slug,,1952,,219,"18 years, 3 months",18.25
TBarrett.jpg,Tom,Tom,Thomas,Barrett,Barrett,Barrett,,More,,Tom,,B001321,N00049596,H2MI07123,MI,Representative,Republican,House,119,1/3/25,4/30/81,44,fecid,,1981,,8,8 months,0.67
TBarrett1.jpg,Tom,Tom,Thomas,Barrett,Barrett,Barrett,,More,,Tom,,B001321,N00049596,H2MI07123,MI,Representative,Republican,House,119,1/3/25,4/30/81,44,fecid,,1981,,8,8 months,0.67
TBarrett2.jpg,Tom,Tom,Thomas,Barrett,Barrett,Barrett,,More,,Tom,,B001321,N00049596,H2MI07123,MI,Representative,Republican,House,119,1/3/25,4/30/81,44,fecid,,1981,,8,8 months,0.67
TBarrett3.jpg,Tom,Tom,Thomas,Barrett,Barrett,Barrett,,More,,Tom,,B001321,N00049596,H2MI07123,MI,Representative,Republican,House,119,1/3/25,4/30/81,44,fecid,,1981,,8,8 months,0.67
TBarrett4.jpg,Tom,Tom,Thomas,Barrett,Barrett,Barrett,,More,,Tom,,B001321,N00049596,H2MI07123,MI,Representative,Republican,House,119,1/3/25,4/30/81,44,fecid,,1981,,8,8 months,0.67
MBaumgartner.jpg,Michael,Michael,Michael,Baumgartner,Baumgartner,Baumgartner,,James,,,,B001322,,H4WA05234,WA,Representative,Republican,House,119,1/3/25,12/13/75,49,slug,,1975,,8,8 months,0.67
MBaumgartner1.jpg,Michael,Michael,Michael,Baumgartner,Baumgartner,Baumgartner,,James,,,,B001322,,H4WA05234,WA,Representative,Republican,House,119,1/3/25,12/13/75,49,slug,,1975,,8,8 months,0.67
MBaumgartner2.jpg,Michael,Michael,Michael,Baumgartner,Baumgartner,Baumgartner,,James,,,,B001322,,H4WA05234,WA,Representative,Republican,House,119,1/3/25,12/13/75,49,slug,,1975,,8,8 months,0.67
MBaumgartner3.jpg,Michael,Michael,Michael,Baumgartner,Baumgartner,Baumgartner,,James,,,,B001322,,H4WA05234,WA,Representative,Republican,House,119,1/3/25,12/13/75,49,slug,,1975,,8,8 months,0.67
MBaumgartner4.jpg,Michael,Michael,Michael,Baumgartner,Baumgartner,Baumgartner,,James,,,,B001322,,H4WA05234,WA,Representative,Republican,House,119,1/3/25,12/13/75,49,slug,,1975,,8,8 months,0.67
ABean.jpg,Aaron,Aaron,Aaron,Bean,Bean,Bean,,P.,,,,B001314,N00051369,H2FL04211,FL,Representative,Republican,House,119,1/3/23,1/25/67,58,fecid,,1967,,32,"2 years, 8 months",2.67
ABean1.jpg,Aaron,Aaron,Aaron,Bean,Bean,Bean,,P.,,,,B001314,N00051369,H2FL04211,FL,Representative,Republican,House,119,1/3/23,1/25/67,58,fecid,,1967,,32,"2 years, 8 months",2.67
ABean2.jpg,Aaron,Aaron,Aaron,Bean,Bean,Bean,,P.,,,,B001314,N00051369,H2FL04211,FL,Representative,Republican,House,119,1/3/23,1/25/67,58,fecid,,1967,,32,"2 years, 8 months",2.67
ABean3.jpg,Aaron,Aaron,Aaron,Bean,Bean,Bean,,P.,,,,B001314,N00051369,H2FL04211,FL,Representative,Republican,House,119,1/3/23,1/25/67,58,fecid,,1967,,32,"2 years, 8 months",2.67
ABean4.jpg,Aaron,Aaron,Aaron,Bean,Bean,Bean,,P.,,,,B001314,N00051369,H2FL04211,FL,Representative,Republican,House,119,1/3/23,1/25/67,58,fecid,,1967,,32,"2 years, 8 months",2.67
JBeatty.jpg,Joyce,Joyce,Joyce,Beatty,Beatty,Beatty,,B.,,,,B001281,N00033904,H2OH03125,OH,Representative,Democrat,House,119,1/3/13,3/12/50,75,fecid,,1950,,152,"12 years, 8 months",12.67
JBeatty1.jpg,Joyce,Joyce,Joyce,Beatty,Beatty,Beatty,,B.,,,,B001281,N00033904,H2OH03125,OH,Representative,Democrat,House,119,1/3/13,3/12/50,75,fecid,,1950,,152,"12 years, 8 months",12.67
JBeatty2.jpg,Joyce,Joyce,Joyce,Beatty,Beatty,Beatty,,B.,,,,B001281,N00033904,H2OH03125,OH,Representative,Democrat,House,119,1/3/13,3/12/50,75,fecid,,1950,,152,"12 years, 8 months",12.67
JBeatty3.jpg,Joyce,Joyce,Joyce,Beatty,Beatty,Beatty,,B.,,,,B001281,N00033904,H2OH03125,OH,Representative,Democrat,House,119,1/3/13,3/12/50,75,fecid,,1950,,152,"12 years, 8 months",12.67
JBeatty4.jpg,Joyce,Joyce,Joyce,Beatty,Beatty,Beatty,,B.,,,,B001281,N00033904,H2OH03125,OH,Representative,Democrat,House,119,1/3/13,3/12/50,75,fecid,,1950,,152,"12 years, 8 months",12.67
NBegich.jpg,Nicholas,Nicholas,Nicholas,Begich,Begich,Begich,J.,,,Nick,III,B001323,,H2AK01083,AK,Representative,Republican,House,119,,10/21/77,47,slug,,1977,,,,
NBegich1.jpg,Nicholas,Nicholas,Nicholas,Begich,Begich,Begich,J.,,,Nick,III,B001323,,H2AK01083,AK,Representative,Republican,House,119,,10/21/77,47,slug,,1977,,,,
NBegich2.jpg,Nicholas,Nicholas,Nicholas,Begich,Begich,Begich,J.,,,Nick,III,B001323,,H2AK01083,AK,Representative,Republican,House,119,,10/21/77,47,slug,,1977,,,,
